transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
180,6328613164165993677,2384-06-12,5,49,-8054560569087697835,-1540844005008746506,0.09793489815115641,0.31819656087627446,tQtsdB
144,11166886753567213934,1667-06-03,63,40,8279527480738707392,6634305781503029727,0.914597120564433,0.3331266148899501,y3XGQ
100,13691293793233382170,2190-02-09,216,217,-4949614335977871196,3970366860867674696,0.49021729398869296,0.5376153503406321,AOcx1Q5
192,6361292994461884489,1917-05-09,46,128,6321660011955933227,-8153952515743066180,0.6088727406004373,0.09943697121172479,8Ss6tU
109,2525472090191971142,1048-02-27,28,15,7778106456956389086,-6525566397457503641,0.6965421925551294,0.9135807426126983,WMbGu7dtDGe
177,14673852949320230487,2773-11-04,200,241,9193760058131083217,-8847740768436492617,0.48028049269051265,0.6586409374974949,6HrgpfUUX
118,4497359671073885466,1580-09-02,162,43,673750375668713786,-2011949456441626661,0.992787127216183,0.6289841690382243,Tbx68WzsV51mrKb7N
199,11666997901516063461,0663-10-09,125,189,-5404122621426345339,-7133497297882644556,0.3617762303570373,0.37222643606564565,o7VhP6ryt0cGOctSRBW
155,10238724722825309888,2582-06-18,101,207,7948930322781446165,8857535464094307909,0.2827945505670877,0.3473714418465642,h1fIo6
193,6697351107104459542,2184-07-29,135,198,-4680296367754886763,976056056876257148,0.8735830135877035,0.33726146117948397,FnPbApC7YPG0h
182,1871151021131299637,2459-04-26,65,104,-1729605071748310781,-8357547510772110820,0.3947452092243485,0.22419296937375788,lur1qCTimsCOnZ9ue4
188,3783224018060875800,2287-08-17,57,56,-1226712517536762429,-3987350201567201906,0.7684656324464963,0.22632550199037693,OsAJRquXa
191,1197006698104414724,1698-07-20,45,123,-8823103629095076722,-5099869994531973505,0.6653434753316254,0.2985872312866067,sBx5lednMQ01ed0
161,17082240586087906722,2345-12-19,15,18,-1699767091523135205,-5029587499245237152,0.6408313287571357,0.34150593555883646,Lyd0pb1nFKfOE6CgFdm
173,5754359525788002915,0899-12-26,175,138,-1478682010309867161,-8316467071330729196,0.687030871007451,0.6798808837220324,oDnAaDlE
126,942803379561373572,1682-07-27,141,164,9082722547666827337,8996146985881346625,0.4462495389458031,0.13324273131296882,SByosb4CxYM4C
114,15969723536004885371,0604-01-03,235,239,-3534673435883096710,5031781935812638123,0.22959083236204325,0.45119563643077587,3ZettGCMiiccR
169,281020936503351617,0282-11-03,59,244,-273535890288851834,-1936408242433240787,0.5863921790517835,0.3807913950801961,zUtDjLKD52
184,8154372917586960858,1295-09-23,191,74,-1537863912997673893,5242863537351571078,0.18556118909385144,0.5648649488795059,Zcm5K
181,7941995264071317619,1783-05-16,179,170,-3928344458823651771,-5984372444253187662,0.8241736698215324,0.36481187004515625,iIBG8HLfwP
184,10039598952722518933,0820-02-19,22,55,-1567011221283679720,4187035468524066003,0.30745839866209757,0.808685447976853,T658wWZpY4
186,3778323819677935708,0368-07-17,191,211,-4590850263926115111,3082393476583643880,0.9983397201560092,0.5235886746734784,JAVbvuXE78z9qj
191,13400671499424934005,1356-01-27,61,227,-3370527466580046997,-5561583871510012440,0.5602573191968773,0.23367208300437237,NYHX2H
190,2950355498975874615,1501-11-12,124,133,5346403017446732775,8413844113171934043,0.7496703604711645,0.28721803978290317,oyz48MTtMspZ
186,5718798267399383657,2981-04-16,135,28,782704136315981540,8660034998923417919,0.6216570564095264,0.0018142905904660056,7I6gZsFyMgS
192,2136064581675648039,0920-01-12,199,172,8306410003047293902,8803908789135565754,0.6037246490699761,0.8509806525367424,yzRmBpKeZ6R0Ry74w
145,11186786548186010809,0262-07-27,54,109,7067600876706765640,-5115333983143404255,0.32154711051170126,0.7302566908859408,BE6xJqTyP
151,13140841470476905738,2237-08-22,164,184,8881205048355862564,3797757016634561359,0.6881622887775751,0.3772595548518757,1pYwM4Ctu
126,8770127853596470302,2475-02-08,46,166,5722861385493172556,-5220482744965066378,0.7899841357924392,0.6263924733128764,I5rNREUyoGZFFHKnJ28
108,1593827051723994254,0954-05-09,75,167,-296199034688662360,7390930637209389056,0.33701557724422093,0.8717431608298379,cgvw6l
110,2642342120705985667,1419-10-02,119,170,1759357793509335367,-5882679738518870700,0.15216506514366535,0.6484349368050184,E7DCCGWr
143,9161048908919687952,1015-02-15,105,91,6713106617383296428,-3364517029757604608,0.12903760697331024,0.7694108201530291,tj0MVbzpUKSLK8tg
182,6663877417242087059,2347-11-01,56,133,-3652798124207380520,-7288523932760742721,0.9574889267233981,0.728957394902619,3wgRdjGWuN
178,12751730411000426199,0249-10-25,36,93,2018884360199952505,7938916628059604523,0.6410611437643473,0.5942461670787138,vCzPqwTZgefGKg7lCzT
155,1871369102519801877,0936-07-10,241,15,7468009635113388381,1733460087749150371,0.5923414867491739,0.1037000716382529,3oxC25NXA00Dzr
139,12666934432416014399,0948-08-19,206,141,6247283130041691256,8661980464878223242,0.4312362730411101,0.24314463400343655,av2iWCgsPcmP6gPT
121,17119580567514298823,0783-11-13,43,211,5530768058369823957,4658902102773932304,0.9240765040941727,0.21843472129153196,9Y2a0cZr
136,14635859232905613023,2853-10-23,117,255,-7386131028590581856,-8343751924044878246,0.5444041302436904,0.9699854646650782,s698O
125,11712685267140416557,2267-08-16,65,25,2304276757832041620,1442354656349022209,0.7048971650555441,0.9081336760198345,uvNOJ0Jc6
171,2637072967457786976,1655-02-02,163,13,-2377787476998595937,8928392302153735215,0.4498519776915133,0.863116755656994,df1fysu8ihW7
123,3212374946680788565,0123-02-17,39,226,-8790710685070040629,-316056440950523854,0.1926293649734001,0.2896657641797482,ys1KRu0YiKsqp2jpO1
116,7052242405124495582,1286-09-29,59,159,-2602671986322036950,1916380326207018883,0.5414452374677897,0.686046176162925,n8pAkTLnByAUS9
144,3156553593424191250,0873-06-25,190,33,-1558624020301188309,-1683847456385292574,0.23737333544240058,0.03234143258176503,YY6p2hOki5JQaVrg
158,2885434061602080960,0215-05-07,141,112,4923790052760261246,-6156794551674655801,0.1975880817543202,0.6712697675420501,iEW8d
154,2864255641634822306,1183-02-26,181,94,-1396091449572409439,8802118558295034237,0.18283032614445693,0.6874661305730427,Ylm7Pt0Jq3ECHU
186,13913175471182414577,0472-06-01,182,88,5397365415134300534,8042713691911136975,0.0636293774336848,0.7125588717931267,qH8XzkTH0tY5cf8U
130,7812669285122071293,0260-04-18,186,46,-3598686741656235221,7910136685518504098,0.9494819080575886,0.5588760148633952,SMDDq9b1A
152,1852715801893164783,0232-07-16,99,230,2663166809317609056,5583982393449450362,0.9270329141593987,0.8834789082883282,SHw1ipz07lhC
131,7831332123354736580,0750-01-21,188,7,-1912813568365659411,-9068281664294495265,0.36986536917259083,0.46872079213262885,6Rc9VcK
155,14256006066965370317,1612-08-16,14,161,-6656167922344813713,3775425178257010948,0.25578461989903145,0.2003662391872253,PXB0Ni
197,9076223026472139058,2715-08-16,81,118,-1835353267208784268,-4016366664860284366,0.7090217082282768,0.18956966776072048,oXqH7AedRh7cly
122,8536369834158432774,0463-04-24,118,151,4594740292161593568,-3649074482273722135,0.36349090203100576,0.11024174892958005,3XhrOAk
171,17795501423958415014,2479-04-24,111,50,-7735153051581398846,-7367204696228354808,0.9952306119367995,0.768221542761181,V2EOEiLxOBj
134,10174794568213951577,2572-09-27,10,163,3083243920344881263,1216610323675592051,0.2722041385585823,0.7422751496296984,AZN2tKjvHhS
127,3192349635098284718,2231-05-05,42,85,-9063580088273733031,8184635331563310491,0.7755836045430627,0.8732830561068727,iisUKyY
105,7761415368940024010,2308-12-14,84,48,8250688283170408060,-7279948278578405309,0.07898288015504917,0.6005905678892925,ua2oAtIpLdOtqy6CoMB
156,8255627692875424136,1813-12-29,83,164,-7096391443208838307,-791335281879084954,0.1314858189942385,0.6270969478061093,acLpu5dlFtxaa4oe9Y
154,1434719998080089471,0826-12-06,84,29,-2065463624078790589,-7576304562758780251,0.07275721634520971,0.8536033269817275,YTAlty4k
107,5522510188468315894,0943-05-19,109,179,-2550900267824589030,5889920935211227477,0.22092729093509178,0.3514706071549354,whEQiDI1qq4Q
140,4554071751227403299,1980-03-08,218,221,-5217511969801153406,-2518488953981050143,0.19300963593695208,0.23477921148706116,r2alUQZA08zH9fOGf
106,4862866530338729027,0008-06-04,242,55,-4993423121463844425,1570536407312801189,0.1328735813714217,0.6264790718169372,NppJOXva8E7tuTNLJd
138,3711120139439912400,1551-01-30,29,132,-5757808617960319594,8103056377940687146,0.786090403126638,0.2876670667066734,q1B5qQj
184,427082005432909155,1216-03-26,111,126,-8513464291997647769,5778118217716941038,0.23068479465894975,0.8331603621579547,zlJzVOFN5pZdOg
139,1424048366674331081,2751-03-30,167,88,2083253793007355193,8002717069442544979,0.33981114643693644,0.40783446650159005,UpDOntzgzMIDq
101,13045962223593759376,0471-12-20,83,243,-76980316594116968,-3275782902118994711,0.3599393175943012,0.8067312744935355,0i4beXbkh6KLg10zJ
161,9946258749592804233,0189-10-05,237,209,7462179552412412821,-1193472532095911206,0.927357583145065,0.15212258888413555,XRc6YoPRFz1w7k
138,10538677685965340826,2895-01-11,7,217,1705578633150995821,-6823333711101335561,0.05949192644323564,0.796612051474863,cSw8LCSo97KP
181,16995411306483712518,2154-04-20,54,98,-8131433031435234896,-6182061302766850637,0.7629672473508405,0.5501988782959776,PPTi2FdH
142,4825255715748447775,2163-11-02,142,136,-1875346942827512048,5164617381611803485,0.3647718126149019,0.8689264776740288,5lJP4zjKs6uq4GES
170,14736484525460794031,0615-06-14,241,103,-2513392776739202087,8273413727342432600,0.5874023341415501,0.1957962460617052,c2GPUf
155,10348419007819344363,2472-07-08,68,16,-270066614575711896,-5637614087557585481,0.8677155769120799,0.18554831401987726,vKX8gi461AmGmq
153,2943130181558768689,0241-09-12,54,84,-4975992766067379953,-4345814871810989808,0.20641708004405468,0.23455242137847576,QOBXATJ3wiQXh3sx
151,8858255020859663585,2655-09-16,114,113,9190949625433903688,-1860139329764212265,0.026176655682455974,0.7240365640039866,yC8gB
140,2052001456807776702,1318-06-22,108,56,-2877997162532173473,2088946980201323675,0.05296532581483826,0.1016629368310451,Vt9VyDqy9PA
152,18128805261077564899,1183-02-23,222,8,6529604145491575738,-5941097678637505402,0.9871227528355834,0.5446122173754712,EkYOpqoE
149,11688288065479791905,0439-08-11,86,174,346880385414064090,-7100917839292878665,0.03803915901763322,0.37958849967210495,79NC1Ns0TbR83wgpLph
170,9703284440311034656,2554-09-05,192,133,-5682620886644955280,3860125670206319666,0.012874205792450022,0.0788726428069737,iDzpaTlNFK499j
168,12522996801985894477,2291-04-24,210,64,6549424748299780318,8812091440812479571,0.5854521059556766,0.8102674215789167,EocErw
147,13690063980837051926,0458-06-14,189,180,1014851313355123714,-6606472326568290850,0.9591910038361918,0.40428357483743826,lh3rkbwi8VaTs8H0M3x
186,6405932224450036393,2317-02-02,194,74,896760555794598331,-1733774005503422054,0.2592274322515892,0.5417114227513021,qoxYYkK4yX
158,1053932856070557378,0906-02-26,234,56,-3414034790952267558,8861481372082365085,0.2106920179371099,0.9870100726434541,uuBYae
140,11454879089032518288,2429-05-23,154,47,-6321007524103261381,3532827601473050024,0.20167907650625427,0.31644170409440386,cqjJN1ovZnZv
134,11327272872916615673,0667-12-27,56,48,560736059323582591,2466036013634828588,0.0333929955949418,0.2514010406382098,QALkT3
104,7071708472636957716,1951-02-17,225,150,6244075138208030802,488684047479883969,0.446666940389128,0.5998928703250366,aotetb77UurAh5
192,10167938952951024650,2991-12-05,224,138,1808329617351848740,-1541769619520435617,0.3042270256512083,0.5806500204977818,PaEwdz8KA
112,11473185997443970147,0035-12-13,216,249,2291240683686216491,-1165230379277121659,0.3678000931374953,0.9228489390298625,sptFIfefVoHbuYN
199,2175952859071314781,2681-04-28,75,188,4895038276448616914,5793112348902239744,0.9937771870013704,0.9658630483075069,nkzyZ7MCI
196,16039186089790879960,1978-03-03,156,44,-518078020576312428,6275137934370295740,0.37139955270480374,0.5829915484295207,lslbT2O2v3NtwiQcI4M
113,11352795515433534373,0991-08-17,27,2,-8428032787001899310,-4190038304873362296,0.6666111899334884,0.10583773037882427,2m2BfeH2ZD
162,15026582899030104246,1249-11-07,59,238,-8840397649911670287,4499453706006664913,0.9085493885511271,0.38051142856101305,S7YWqlKtM
160,13706554256098980634,1987-04-01,159,234,8587236013151513941,-6985877068969871087,0.7072329430963172,0.20413943082305885,jrMRyhlPf90
115,7552952964343150226,0644-08-26,131,170,7281564758123180922,-8225602611434123789,0.1763478850059651,0.8403092782846274,a7qtXwvd
129,5285407909152294208,2754-07-05,128,86,8555182101859193283,7799478997383295681,0.2594435410850424,0.4258682596477894,jz3QmMBFN0Qn
171,147513704294278876,1409-05-20,97,209,-18558924526846752,7880465547597303623,0.5076499078280197,0.4353203472260696,44Eh3ULnrFWg9wXd
133,17263254613080691556,2280-10-28,158,25,-241248236967729042,-7310002795723436551,0.010816500003114515,0.271004001378794,dpLv5K9i9VOu
198,368783179548516942,2533-10-03,40,237,8363021176388499280,-869528551409239971,0.8922432751046026,0.059929826964116306,BB820eTEDkoHhgCZo
188,10826375572401415749,1606-08-25,135,82,7252240796664333928,2050971703635382565,0.7711412363312418,0.27105045683901263,ePJQztD
132,9162521609171900879,2417-11-16,202,29,-247895512076678099,-5032311739566021217,0.4379327663412337,0.2380047979445714,PUGYDn3Zk9qMT5
129,16129510565613503379,2870-05-02,215,197,311724707656065771,3155756868011189774,0.5051207239395243,0.7029047631652087,mAz5ZZKUK
190,6833786228416104461,0530-09-07,178,218,731452738223967221,8100724623599759939,0.061075779095058125,0.4438108551798149,hV3h3o
185,12561425553361693846,2257-03-04,10,241,-7611887818626533779,1750142101820355094,0.8263560048062201,0.15340367736959293,8HSuzK1JZGdH
193,12198458966856642249,2771-12-21,138,35,-8519022868282741058,6352800887457630741,0.48483349879451476,0.7083546162384584,uVY4fGhlOkESrZifXg
186,4066333038821617694,2281-03-29,69,39,-1055279856812444375,1543843790734777050,0.6996036976567843,0.6164222271086928,V7cYR
117,15675763395715480446,1629-05-28,91,3,-7186579497579228591,-2362183451199460505,0.8054080292987391,0.980066444606975,dMRnx
158,2606741919577644405,2580-06-01,75,35,4626172405986163813,-5427030523590130331,0.5164816221326561,0.8280407546316139,Okdtc8X
128,10331143848965819802,0649-09-05,157,91,-1283097220834762445,-351964301483135073,0.5283570749632122,0.3314558890008542,J8fB0
139,7240021638088184022,0015-03-01,235,181,-1244360893958938471,5993038085915091612,0.9565206108227582,0.2579549884134653,VAFIpxcOxOCwIGZz
118,7895516925893918171,1536-08-16,88,138,-3543947554148519670,-2071780480290933592,0.6132385073809925,0.4542704158221489,i8aR3P9xg6VMAbJtQmW
111,4818658347207756314,0188-03-27,98,253,-8269702130359985672,1058647959655320235,0.7187791837313856,0.045853922974726014,v246hg9pe4uECqrKS9
144,13181123688783998570,0861-03-21,133,141,-3474409196661011195,5548969024570077027,0.9560826319551827,0.3454322550533625,zd63r3GLadA9LWWKy
176,7883711368784382018,1684-04-06,127,253,-6775020170503849985,8043268609690131480,0.026522889683865847,0.21400000452409085,oR2XEy5SpT
146,1334622071978031728,2806-01-01,47,66,-7910380128683176737,-5777827371431038027,0.42971707034760986,0.6778622420691297,GePiRDzFnpP
145,9325256143620652049,0908-02-26,10,155,-4336819334364468670,3523365487264797796,0.34193262523873613,0.3450409789628288,J3Kjq
199,7216906325005392855,1914-02-10,32,172,981460783723469819,-558857095702557798,0.6326770763017131,0.25826794341952175,EE0K9qlLhhgdmNM14N
161,9332968592843321422,2171-06-17,187,38,-5568362531656114903,3044652218390577690,0.9402164593048186,0.9410972899311254,i9sqwL
128,1799805616857993907,2346-01-06,59,236,-4486777016593480355,-4496524114882426763,0.35723229713203264,0.025761748694614894,SHUkyXcjXI2
141,17624612008791508321,2218-05-21,118,41,6384821906312781458,-6530895313351315892,0.1559927477278671,0.7680633694902755,TPFbev9hfy9G
114,17990512000292821846,2380-12-21,139,237,8098361496179854187,2668063071411280316,0.006694568722545924,0.13780667684465375,602pTZlbltUVL9I8g
180,6578671030797208872,1220-07-03,252,13,7202725276187229906,-8409520511412707531,0.8692613635034365,0.803038996575598,rIC6E1voo
194,13312190967492775373,0943-05-20,153,83,5938647391546263662,-726276161011969632,0.46412779196351006,0.34442157897749737,7Ac86NTDOh
114,17049714088357937781,1997-07-25,217,11,439468949650535845,-8659620045175749887,0.6338888191107019,0.38677089741086723,QbhYR9BB7GOCFWgQM
122,854898118286196996,2690-06-17,12,11,7492983945683591761,-1287397446065975192,0.7482568842617962,0.6689793388520503,HbTzNrdKAQ699lT
184,8369321444480513237,1175-12-29,244,222,-5712197091655617310,-355358149269816143,0.8652294393974288,0.4524923235443997,LhRSnXsI
122,1188649367276707729,0635-12-14,150,29,3412525763231191069,6412326337737310896,0.9108713813858642,0.9248228740353401,FZRTQHIo7HK
194,16012718824110191890,2182-03-22,72,61,-3954344003520543164,-7170331705481911859,0.9336302539105688,0.6430179997830857,xHQ4RRhK
123,3779640813335203620,0463-08-09,157,118,6974566894212176248,-5733498436752308500,0.3498166238685073,0.06045403721345255,NiYk4RdnR0FCc
164,10957211024239781316,0781-01-30,30,100,-7123952271379392183,-6331508871467829884,0.0031454817212726027,0.41120278161760027,Cq6c3cqLc
146,15905060413858438720,0199-04-16,165,9,7824581047067361325,596554999920711893,0.8821461999459242,0.244897719856629,vhZyax1RYf2l1E
191,14360444007104602586,0215-03-18,2,232,-5127737316121824089,-6800902495385956720,0.004352253439342535,0.3637247836509927,0mdrOWP3CM
196,6605587424739049151,1943-10-15,219,40,-7300361261549253917,7581571749078555479,0.714999259216004,0.7958655571519717,9wo2owmC
126,12382048498805161824,0143-10-15,233,24,6726211057157342613,-747345704535149172,0.746070564927348,0.18300275308491598,kmRMYFX3VIrfQvnms
133,9826927882611740302,1860-01-19,17,142,3241007484511818742,-5576573494710642954,0.7708815893764198,0.011920078628965824,asnxglR
106,4870922376082581263,2090-12-14,235,176,-8499469092003155372,6798738558194381386,0.8759492041835266,0.7546642054925814,C39dOZIE3kF
146,2079644167043416521,1112-10-13,135,108,7106655978250535618,3239478696791682927,0.6997531421122084,0.5830040719270226,7Aj4zyNEu8EN
160,11143631014674594757,2461-09-04,184,101,2957876756830707325,-8265607361309183327,0.06553609959584794,0.0021949077939246164,pQNxHOVt49HWDD
127,2595325706439172100,2350-02-28,219,199,-5628351822383371771,-4054075247393345161,0.8845305568866805,0.6973658688814297,mGBlJo0wmw183wXQw73
182,1980594233192049331,0828-05-05,156,35,6564872015787642064,1073003349697574783,0.3760569661902793,0.7385735429092207,ddCkTeRHgACwVtZdz
161,11519537566792979438,2144-11-23,148,226,3748432862867855936,1397616846985354606,0.18998120852765932,0.8127329226958565,vWTuSTMcYphk
143,1688616075269630894,2330-03-16,139,41,6629742354366008718,903762546632112070,0.9316442427533527,0.4838000567753332,R1jqtBxDUhs7aXys9kM
145,11110320234976407820,2015-09-06,145,74,1180042657269566014,3623139331844548014,0.24173789084564112,0.7675731009225185,c3Qnpv00
174,12210842656086937999,2144-08-10,78,109,2864155152313263437,6312429230604628125,0.015039146086935351,0.16343916203382725,4VNHBsb8lzBIo
122,1297459256632892659,2397-02-18,122,203,-6628145550395709288,-1548748939377399138,0.6935421597150971,0.9423343942452653,ewNzqG52QEAZnhMKfb
191,10620918070052399195,0662-08-16,142,66,-2449839480029346152,2734409666294269210,0.8886337814657258,0.40920669909810314,5LnF5ee
178,3976822491215631783,2195-09-18,248,5,-2124640594718100714,3021800102510018376,0.6305885635119143,0.8489801997358988,ccFFZt
119,13662477197317580959,2680-11-23,42,64,-7952543749728376308,-1057635440021140223,0.49810210548390876,0.5860437472030166,GWH69bSTyc
191,15215207122424638294,0709-07-22,53,28,7710633869491624043,-7239077743856794245,0.9491375460661096,0.4945250150412567,kOrbltaLmlDVed1Q
127,10984829852650746674,1499-02-09,178,195,4443345942648238158,913990981988829102,0.7810054854658688,0.8847789966530101,lWCD0ZxF4fYqper
196,9779982620527418526,1203-05-20,135,171,2742304775925766226,-5061032641555337243,0.5063248935126621,0.21841544361488374,yme0iZz4A05eWmL
113,1717155018594793119,0951-02-27,254,19,5189605769226263956,-6660942883072733131,0.9478895796711428,0.14654415115995467,G6ard
120,10332536666782565488,2732-09-12,190,116,-1830027640480214715,8349669981346557899,0.029561715336388183,0.3972222706518892,0F9YRwSDb
119,2514802602461186240,1410-09-15,96,225,1766599152215598906,-8724073588060172866,0.9175422045356868,0.7236770066264631,yx8vmPnVpLT87pV01
175,2000986496120873688,1271-12-13,239,246,-6331660997785378485,-8656719832691603487,0.32817902451077763,0.6776565264434496,3h0FAcg0ejf9
188,5361266234743793607,0818-11-27,21,69,-2753272503510585625,5009986972506237036,0.6682573808863286,0.205255319211607,jOawFUN
183,3429120392798572167,0439-09-11,105,224,198911484554711057,6390243138682768748,0.9314733451601576,0.5797785450103764,bYdtr7iGHFS0tdAf
102,16408302349332674873,1840-08-22,252,248,1973480068623569499,-4153753500209696016,0.5033098887927201,0.03758946687854836,PzwrI
187,16596964044252399321,2072-11-26,241,95,-4235848984882027291,-2560328802333437489,0.7335749384984347,0.45593948987661903,gtvDALG9KsCCUv
172,13156539907164572526,1055-08-11,4,176,-5685746919921156221,-3963360985966177160,0.1401944786655973,0.4974269968813303,licGkXNAYzFyht
114,10122656618326897064,0380-12-22,30,167,-576967509459693104,-579949452043114881,0.5176762852777171,0.17305017418522994,R6haeR
164,5938888486718247085,0520-10-31,77,43,8016134986259132604,-72711774313991552,0.1774272727349837,0.6436778047573821,yEacaMRZPCCpADj
143,3691105340714448842,1294-12-06,107,200,5880978791649870688,3263912089593916321,0.48854997276642165,0.689023708479814,5bHmEvG
185,14933665546173102840,0325-10-30,16,73,-4345002204985820304,1147713623134163038,0.9367205547235683,0.19202317304229544,qA3RaW6OEjqryll
185,2649925354449920165,0876-04-17,145,75,-2065117990459225503,-4815560487623279700,0.7549504790285604,0.12148181095556287,j8R2q9w
148,5814365541061598686,1061-05-05,147,112,391286565707287456,7994951339782768269,0.1046394730672704,0.11264515868067881,iP9iTxL6N
167,15898926799666460393,2739-02-02,137,139,6036006446902960120,2942943689383111383,0.6574084911379504,0.23897727786061607,r1faYH3mFQEH8qy0k
106,6280533485776392592,2101-09-26,165,41,-4098168055768719490,2978271700416979015,0.671037481324004,0.46388080938702947,9aOE2rfFH5j1
106,14807622561090605759,2961-04-03,25,151,5074758623993850572,894573511929483268,0.2689479242754962,0.20842382780362922,3XJLRDL8ZH0OQ4YF
148,17097364513693271861,2856-08-16,50,149,7126629010393523400,-7527708797157690122,0.7844868225990781,0.6896916756152479,J9MDmmNru
133,10013876335577013854,0028-07-30,233,92,-998827707326698387,-5915521254072849644,0.4011436227944476,0.515183350825544,Te0TRNg921h
133,2349557158268201570,2935-07-17,228,56,8545698420043824548,2372129591619811517,0.5556819452936564,0.45796644316004087,uK1hO2CFPDzS
144,6182457129121106673,0775-07-05,84,241,-1241362632803989731,-4973476481114788191,0.5086870291464124,0.3881439130464224,hXhfQxLxVMREM
160,8560476060943665407,1099-08-04,140,111,5751330428298716831,-7576860718572537722,0.9940657663128385,0.8777599734754913,KpMJNi6sD1sgtQoY
137,2446199760872383128,2007-04-10,155,6,-2447969031147855097,8814616778674023296,0.8285135238740532,0.454303284681728,npk8Sauv7qBz
120,9068442156271433639,1952-03-29,133,15,2455850757011710017,-7316468443210402285,0.12265532542674318,0.4365049205443915,V7d4FpBZO5I6whTX
153,12240678510781361991,0733-08-21,41,185,-5327542405491802983,-1276714595127995848,0.307927536146836,0.5176857422960289,lVWCZ6cBLl7mRtm
110,4916140215902922540,2704-08-07,107,100,7557835222673462595,-8975178070715978500,0.8676162358769667,0.2636961519159745,xsz3pIMB
158,12010684234152789519,1273-07-10,15,224,-1046619937060567280,2797648327879665001,0.4956183184115095,0.6250340009318391,VRbiw2chUPB
195,485704083339217784,1630-06-23,199,105,-3962125903377293036,-5903198000832975243,0.36633687679429583,0.48593509147781233,TogBjF
138,3013410846679965412,0804-05-31,184,168,-2301700749468272100,-1150563283471381651,0.4455408179947067,0.8155269012011688,u0Jx22EsMe
117,6605637558843819860,1899-01-27,57,71,-3329729557813543866,-6173779170753211551,0.5867571400884004,0.12677540008401245,jHYQBHLq5AGW1f
116,920964418282651635,2161-11-05,251,252,-1298082175610566851,6195152314157334108,0.1654899308681761,0.39428626452753446,1lE0qIVWFyTet1r
141,12421001102370698040,2198-08-30,131,144,-1729121408984469152,-4880555526448781808,0.19282557262254074,0.5864057164301488,ckkri7Nk4gjEghcN8MK
133,1816824658787010228,0083-03-23,55,27,-4527650528178455606,-6683750372655641948,0.6484563523523723,0.43226031637811124,1z4jKUeeogNq6kf
152,1874923360062478530,0766-09-11,240,134,7804863173911432675,-2540633323076658388,0.9744214339836015,0.062171747726628035,aaU6Hu
179,15157458660848091450,0513-07-23,96,228,7340684202697647111,4749422794734319567,0.4146741580825726,0.6429455171094406,5Hgv5Spht70
173,527438710254755291,0569-10-02,125,57,4062698382107922064,3687418897907205700,0.8510616196471567,0.2633693503991852,FkkKF0GC
123,15385241461621355141,0057-08-19,196,100,-2014832706008013274,2046285250887661660,0.10424571896603163,0.2390903095734236,de0jEWWSO
179,10562899521982576825,0146-01-25,67,66,1189523331825408602,-988486145293375467,0.6440413150884139,0.2419481372658283,voEvFUPC6oV3W2vJvI
144,15906894089506212954,2378-10-16,7,113,2099629407739189968,-2365184497337610308,0.5012529914940809,0.06582547181156773,7rKwPWbGd
118,2581454309404484509,2271-04-08,24,82,-506188704896316280,-8231867380997298476,0.530165125954069,0.8725750975619592,Mowci16
117,13261312726865439083,1378-10-09,142,72,-6810592176454102851,6271305809643895836,0.935833783253826,0.7629650685026599,2mzRG2y45mQUAB
173,11871982419265838448,1289-06-27,229,199,6339481105433992364,-8292770114360787573,0.6075955479864114,0.8841523717068485,ZfDm012t
181,17899709284258882234,2446-01-03,36,197,-3796593784089492658,5483335081535618189,0.4232947695966689,0.12249105266433913,OdX7Z41q15wPGB
155,14631191045647223159,0715-03-18,212,55,-6944854258989605747,-1525760001936273998,0.3263363218046128,0.040856224892272475,UR4hHV4FQG
143,1375351846866155822,2871-12-16,47,168,6810161762656243827,6645625920034897927,0.03995435051375351,0.692410320000593,tYIuMllN3WE0Uj
109,13763813940193741191,1568-04-25,156,91,-7749228407981876982,-6669705230901433858,0.026598946732175,0.10670280932012555,wSXBvGXvP
112,12530029109268002878,2995-05-20,213,222,-3565864078928370388,-473636533175455440,0.23184677686094057,0.8607476739415486,qR0FfXGvOx5
159,9666859838992833179,1343-12-28,196,178,6354090828263781172,7258940781388717590,0.5273953681728628,0.27157600425651285,TTapL5PdAyKj
126,8232946479370581955,0286-03-22,241,150,-473739883400640799,3980954030769946936,0.7636975599643934,0.3202693278801857,9Kxsk8edn1YV7p
187,14835070415825495687,0402-03-15,144,100,5236107404237894775,2441850395276871158,0.5680896290753108,0.150821415778147,62jgQGljX8inCN8u5kO
197,14703111317196964997,1371-05-02,111,58,-569214016011264705,6489359477227631736,0.36991792789309275,0.2750075287534576,ptzjJjS5AnrTzU
176,9047734274252249014,2549-05-02,69,170,-7539446369090432952,6899574326421490778,0.9051140721771861,0.21757649190116546,egRxVr2m4KbNMB
122,9690739736006156725,2303-04-23,159,155,-3823894132550604873,-5960773404808477361,0.9681079779088376,0.12444715043204502,MmiigIwyTnM3ow4nm
122,15193586353253945212,1594-04-30,42,33,8511462624907133411,4523247814041929585,0.6044606128996545,0.4586788439709596,8HFT6E4nG3
177,5662289287040880895,1865-07-30,189,208,-6622166794559079444,1717578766663145890,0.642073486039759,0.7651726802622927,flT9VaHBC
191,4285080677662278233,2727-06-25,21,66,-3214369169304868932,7836243534342415234,0.5103556089460355,0.42671856115009066,FR2f97
